source	registry_source_id	raw_term	headword	pos	cefr	topic_or_section	pdf_page	source_ref	definition	notes	source_role	corpus_policy	source_format	locator
Edge Vocabulary Book 1B	edge-vocabulary-book-1b	loudly	loudly	adverb		Adverbs to describe how something happens	55	Edge Vocabulary Book 1B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=29
Edge Vocabulary Book 1B	edge-vocabulary-book-1b	madly	madly	adverb		Adverbs to describe how something happens	55	Edge Vocabulary Book 1B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=30
Edge Vocabulary Book 1B	edge-vocabulary-book-1b	nervously	nervously	adverb		Adverbs to describe how something happens	55	Edge Vocabulary Book 1B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=31
Edge Vocabulary Book 1B	edge-vocabulary-book-1b	quietly	quietly	adverb		Adverbs to describe how something happens	55	Edge Vocabulary Book 1B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=32
Edge Vocabulary Book 1B	edge-vocabulary-book-1b	rapidly	rapidly	adverb		Adverbs to describe how something happens	55	Edge Vocabulary Book 1B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=33
Edge Vocabulary Book 1B	edge-vocabulary-book-1b	suddenly	suddenly	adverb		Adverbs to describe how something happens	55	Edge Vocabulary Book 1B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=34
Edge Vocabulary Book 1B	edge-vocabulary-book-1b	appetite	appetite	noun		Other vocabulary	55	Edge Vocabulary Book 1B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=35
Edge Vocabulary Book 1B	edge-vocabulary-book-1b	available	available	adjective		Other vocabulary	55	Edge Vocabulary Book 1B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=36
Edge Vocabulary Book 1B	edge-vocabulary-book-1b	elaborate	elaborate	adjective		Other vocabulary	55	Edge Vocabulary Book 1B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=37
Edge Vocabulary Book 1B	edge-vocabulary-book-1b	experience	experience	noun		Other vocabulary	55	Edge Vocabulary Book 1B visible PDF p.55		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=55;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=38
